Package ID,Gluten Content (%),Dough Elasticity Index,Dampening Time (hours),Package Weight (g),Ash content (%),Production Recipe,Moisture (%),Starch Content (%),Production Mill,Package Volume (cm3),Proteins (g)/100g,Color,Quality,
375618,10.5,38.662,59,797.881,1.66,3,14.9,54.86,Happy Blackberry Windmill,999.6875016,10.27,2,Low,
376350,11.81,33.536,45,804.761,1.74,1,14.2,54.07,Ancient Oak Mill,1001.623694,11.42,2,High,
376649,11.08,47.304,15,801.85,1.74,2,14.35,55.69,Happy Blackberry Windmill,1001.319308,10.85,4,Average,
377445,9.12,43.768,49,799.215,1.74,3,14.15,60.04,Happy Blackberry Windmill,1000.245539,8.63,2,Average,
377665,10.42,49.248,61,798.677,1.73,5,14.41,57.41,Happy Blackberry Windmill,1000.685009,10.37,2,Low,
377690,12.02,33.182,49,799.848,1.72,3,14.11,54.28,Happy Blackberry Windmill,1001.038655,12.14,3,Average,
379527,11.01,38.828,34,800.948,1.78,1,14.22,54.05,Ancient Oak Mill,999.0856678,11.05,4,High,
379710,11.51,34.925,36,796.844,1.69,1,14.26,55.72,Happy Blackberry Windmill,1001.730479,10.7,2,Average,
379734,10.42,40.744,36,799.725,1.85,5,14.22,54.58,Happy Blackberry Windmill,1001.998125,11.13,3,Low,
380007,10.21,54.126,34,792.573,1.8,1,14.26,56.22,Happy Blackberry Windmill,1000.827772,10.4,4,Average,
381065,10.35,31.232,55,797.669,1.81,4,14.22,56.85,Happy Blackberry Windmill,1000.533925,11.05,2,Average,
381854,11.37,54.04,15,801.297,1.75,5,14.3,54.99,Happy Blackberry Windmill,1000.628419,11.36,4,Average,
382529,11.01,32.525,49,801.451,1.81,2,14.13,55.67,Happy Blackberry Windmill,999.7127311,11.52,2,Low,
383284,11.08,19.512,46,802.431,1.84,4,14.59,55.93,Happy Blackberry Windmill,998.723408,10.98,3,Low,
383610,9.92,43.888,43,798.263,1.51,1,14.24,57.68,Happy Blackberry Windmill,1000.1662,9.99,2,Average,
384171,10.57,48.697,3,794.838,1.69,1,14.98,56.16,Happy Blackberry Windmill,998.0942691,9.85,6,Low,
385310,8.97,49.042,41,801.757,1.78,5,14.57,59.89,Happy Blackberry Windmill,1001.202716,8.93,2,Average,
385901,9.77,43.757,60,795.494,1.65,4,14.41,58.35,Happy Blackberry Windmill,1001.149563,9.38,2,Average,
386163,9.77,48.593,34,801.647,1.65,3,14.28,59.39,Happy Blackberry Windmill,999.9572378,9.61,3,Average,
387119,9.19,40.926,14,799.918,1.72,3,14.39,58.51,Happy Blackberry Windmill,1000.014569,9.34,5,Average,
387196,10.79,26.064,37,806.519,1.69,3,14.11,57.02,Happy Blackberry Windmill,1000.495887,10.43,3,Average,
388044,9.12,55.259,25,802.19,1.71,4,14.17,61.01,Happy Blackberry Windmill,1000.634363,8.59,3,Average,
388245,9.7,46.704,6,799.04,1.86,3,14.66,57.46,Happy Blackberry Windmill,1000.027744,9.34,5,Low,
389528,8.83,43.487,25,799.3,1.73,5,14.15,61.35,Happy Blackberry Windmill,1000.352213,8.93,4,Average,
389734,11.01,40.279,42,798.567,1.85,2,13.95,54.23,Happy Blackberry Windmill,1001.660835,11.19,2,Low,
389764,10.42,47.788,33,799.59,1.9,3,14.35,57.34,Happy Blackberry Windmill,999.6046307,10.74,2,Low,
391108,12.6,34.771,40,808.507,1.83,3,14.39,52.50,Happy Blackberry Windmill,1000.758717,12.31,2,Low,
393110,12.46,32.232,54,805.524,1.82,4,14.5,52.64,Happy Blackberry Windmill,999.2616006,12.09,2,Low,
393825,8.9,38.931,61,796.3,1.7,5,14.02,61.20,Happy Blackberry Windmill,999.9304006,8.4,2,Average,
394444,10.42,46.898,37,790.682,1.7,5,14.98,56.88,Happy Blackberry Windmill,997.3222498,10.26,2,Low,
394724,10.57,47.726,47,798.798,1.69,2,14.15,55.28,Redwood Orchard Watermill,999.7238033,11.15,2,Average,
395146,10.57,42.733,61,800.194,1.83,5,14.74,56.90,Happy Blackberry Windmill,1000.359985,9.98,2,Low,
395597,11.01,41.063,46,799.752,1.75,1,14.22,53.69,Happy Blackberry Windmill,998.6999953,11.64,3,Average,
395818,9.41,25.903,23,803.395,1.69,5,14.66,57.22,Happy Blackberry Windmill,1001.029207,10.02,4,Average,
396205,11.44,28.389,22,803.187,1.82,2,14.17,54.66,Happy Blackberry Windmill,999.6649305,11.32,3,Low,
398681,9.77,57.819,12,799.848,1.77,5,13.91,58.91,Happy Blackberry Windmill,1001.038643,10.32,4,Average,
398908,9.84,44.255,-12,800.132,1.79,2,14.28,56.50,Happy Blackberry Windmill,1000.282945,10.09,7,Average,
399067,10.28,40.052,49,790.626,1.66,2,15.16,55.62,Happy Blackberry Windmill,1001.737468,9.96,2,Average,
399121,10.21,44.675,34,796.926,1.72,5,14.46,57.64,Happy Blackberry Windmill,998.4903444,10.59,2,Low,
399192,9.63,45.92,46,797.458,1.72,4,14.26,59.08,Happy Blackberry Windmill,999.1570252,9.97,1,Average,
399471,10.5,36.843,40,801.101,1.72,4,14.96,55.69,Happy Blackberry Windmill,1000.38373,10.68,3,Low,
399949,10.21,42.845,38,795.735,1.81,4,14.17,58.63,Happy Blackberry Windmill,999.2204862,9.57,2,Low,
400934,9.7,15.396,22,801.843,1.89,3,14.39,58.89,Happy Blackberry Windmill,1001.311,9.43,4,Low,
400993,8.97,43.638,48,798.117,1.71,2,14.37,57.37,Happy Blackberry Windmill,998.8714814,9.81,2,Average,
401158,10.42,55.153,49,800.378,1.76,3,14.55,56.50,Happy Blackberry Windmill,999.4813715,10.92,3,Average,
402616,10.06,46.326,44,800.495,1.68,3,14.26,58.83,Happy Blackberry Windmill,1000.736517,9.43,2,Average,
402924,10.57,30.02,31,801.83,1.93,2,14.55,55.97,Happy Blackberry Windmill,999.0790746,10.7,3,Low,
403530,9.63,48.544,0,795.842,1.85,5,14.2,58.97,Happy Blackberry Windmill,999.3546377,9.65,6,Average,
403903,10.13,38.071,36,800.899,1.77,5,14.72,57.00,Happy Blackberry Windmill,1001.241747,9.96,3,Low,
404011,10.28,45.488,58,803.96,1.89,1,14.48,56.58,Happy Blackberry Windmill,1000.626295,9.69,2,Low,
404199,9.04,50.721,14,798.951,1.84,2,14.77,57.04,Happy Blackberry Windmill,1001.028123,9.55,4,Low,
404837,12.53,23.824,44,802.602,1.92,2,14.28,53.19,Happy Blackberry Windmill,1000.04203,12.83,2,Low,
404967,9.55,45.941,61,797.083,1.64,5,14.37,58.19,Happy Blackberry Windmill,998.6868428,9.94,2,Average,
405361,10.06,32.765,61,802.535,1.88,4,14.13,58.34,Happy Blackberry Windmill,1001.064539,10.34,2,Low,
405596,11.81,37.73,58,799.969,1.8,3,14.46,54.09,Happy Blackberry Windmill,998.9703042,12.09,2,Low,
406524,11.66,45.813,34,771.489,1.69,4,15.09,52.04,Happy Blackberry Windmill,998.8330664,12.17,3,Average,
406743,9.99,41.717,39,801.171,1.88,1,14.35,58.94,Happy Blackberry Windmill,999.3637675,9.39,2,Low,
407173,10.57,32.561,35,796.578,1.79,3,14.06,57.87,Happy Blackberry Windmill,998.0544896,10.34,2,Low,
408557,11.22,48.411,57,800.861,1.73,1,14.79,53.06,Happy Blackberry Windmill,997.872745,11.66,2,Low,
409424,10.28,45.553,17,798.687,1.64,5,14.66,57.62,Happy Blackberry Windmill,1000.696743,10.42,5,Average,
409791,10.13,47.501,26,799.216,1.75,4,14.79,58.04,Redwood Orchard Watermill,999.137375,9.94,3,High,
409844,10.35,33.917,-7,800.874,1.77,1,14.15,56.47,Happy Blackberry Windmill,997.8877525,10.33,7,Average,
412271,9.77,35.276,53,795.136,1.77,3,14.09,59.43,Happy Blackberry Windmill,997.3573596,9.88,2,Low,
412565,11.08,42.116,38,795.727,1.69,4,14.04,55.78,Happy Blackberry Windmill,999.2102491,11.14,2,Average,
412995,10.5,42.113,-3,803.099,1.76,1,14.28,56.70,Happy Blackberry Windmill,1000.660203,10.14,7,Average,
413477,9.12,31.756,49,795.569,1.61,2,14.17,58.47,Happy Blackberry Windmill,999.0118581,9.09,2,Average,
413915,9.63,40.524,48,802.642,1.72,1,14.2,59.32,Happy Blackberry Windmill,1003.419904,10.01,2,Average,
414446,10.06,37.442,-6,802.65,1.82,5,14.15,56.64,Happy Blackberry Windmill,998.9960899,10.46,8,Average,
414825,11.08,38.645,60,788.629,1.65,5,14.5,55.59,Happy Blackberry Windmill,999.2066107,10.69,1,Low,
414915,9.19,34.132,43,803.291,1.75,2,14.11,58.97,Happy Blackberry Windmill,1000.900004,8.9,2,Average,
415236,10.93,27.798,42,799.552,1.75,5,15.01,56.50,Happy Blackberry Windmill,1000.668303,10.52,2,Low,
415918,10.13,45.457,49,796.872,1.75,5,14.33,56.94,Happy Blackberry Windmill,999.5347516,10.5,2,Low,
416673,8.68,52.062,54,796.287,2.01,3,14.17,60.25,Happy Blackberry Windmill,999.9133424,9.23,2,Low,
418081,9.63,44.803,3,803.292,1.68,3,14.09,60.57,Happy Blackberry Windmill,1000.901145,9.02,5,Average,
418151,9.84,35.103,44,804.558,1.72,2,14.13,58.43,Happy Blackberry Windmill,1000.266045,10.24,3,Average,
418850,12.53,19.933,41,801.31,1.84,2,14.39,51.57,Happy Blackberry Windmill,998.431377,12.76,2,Low,
419096,11.08,29.218,46,803.526,1.82,1,14.44,54.95,Happy Blackberry Windmill,1000.086705,11.19,2,Average,
419613,10.35,39.188,24,803.75,1.74,4,14.3,56.04,Happy Blackberry Windmill,1000.365405,10.96,4,Average,
419857,8.68,48.534,24,805.064,1.73,1,14.11,59.23,Happy Blackberry Windmill,999.7915617,8.97,3,Average,
419992,10.42,41.95,47,803.065,1.78,5,15.16,56.73,Happy Blackberry Windmill,1001.725914,9.87,2,Low,
420208,9.55,42.136,38,797.771,1.76,4,14.04,58.28,Happy Blackberry Windmill,1000.661536,9.34,3,Average,
420904,11.37,28.673,49,798.188,1.69,3,14.22,54.91,Happy Blackberry Windmill,1000.071582,11.73,3,Average,
421706,11.3,41.431,27,803.407,1.7,5,14.2,56.32,Happy Blackberry Windmill,1001.044278,11.45,3,Average,
421798,11.95,17.645,56,797.664,1.72,1,14.3,52.74,Happy Blackberry Windmill,999.4155618,11.99,2,Low,
422059,10.42,55.409,58,800.285,1.9,2,14.06,55.47,Happy Blackberry Windmill,998.2587807,11.12,2,Low,
422468,9.48,53.592,28,805.686,1.86,4,14.11,57.43,Happy Blackberry Windmill,1001.668821,10.22,4,Low,
422742,9.99,57.555,16,805.662,1.72,4,14.52,55.85,Happy Blackberry Windmill,1001.638891,10.54,6,Average,
423231,9.48,54.443,18,796.736,1.7,3,14.37,56.82,Happy Blackberry Windmill,999.3641033,9.65,4,Average,
423420,10.93,30.252,50,807.535,1.72,1,14.3,56.75,Happy Blackberry Windmill,1001.756544,10.93,2,Average,
423438,12.39,26.191,47,803.168,1.87,4,14.26,53.84,Happy Blackberry Windmill,999.6411666,12.11,2,Low,
423578,11.88,30.776,61,798.949,1.76,2,13.78,53.64,Happy Blackberry Windmill,1002.139401,11.3,2,Average,
423636,10.72,41.986,28,801.893,1.74,4,14.17,57.07,Happy Blackberry Windmill,1000.264161,10.93,3,Average,
423836,9.55,42.903,55,795.84,1.85,2,14.37,49.77,Happy Blackberry Windmill,1000.467791,18,2,Average,
424032,10.93,40.959,33,800.032,1.71,5,14.11,54.20,Happy Blackberry Windmill,1000.15752,11.25,4,Average,
424274,10.72,42.101,35,799.329,1.79,4,14.74,55.81,Happy Blackberry Windmill,1000.388889,11.25,3,Low,
424700,9.84,52.38,-30,804.255,1.66,1,14.26,55.97,Happy Blackberry Windmill,998.7866794,10.52,8,Average,
424726,10.86,45.242,59,804.144,1.74,3,13.98,55.98,Happy Blackberry Windmill,999.7508771,10.38,2,Low,
425616,10.28,42.528,49,798.8,1.68,4,14.83,56.94,Happy Blackberry Windmill,1000.838877,9.76,2,Low,
425802,11.01,42.622,44,801.471,1.65,2,14.17,56.56,Happy Blackberry Windmill,1000.845614,11.41,2,Average,
426524,9.48,25.59,45,803.653,1.79,1,14.13,57.91,Happy Blackberry Windmill,1001.35149,9.03,3,Average,
426883,9.99,51.96,61,802.681,1.73,1,14.92,57.89,Happy Blackberry Windmill,999.0347497,10.31,2,Low,
427131,9.55,56.497,40,795.264,1.64,4,14.72,59.09,Happy Blackberry Windmill,1000.860333,9.61,4,Average,
427447,10.79,38.807,55,795.04,1.62,2,14.59,55.87,Happy Blackberry Windmill,998.3477904,10.88,2,Low,
427928,9.63,45.176,26,798.099,1.7,3,14.74,58.86,Happy Blackberry Windmill,1001.073837,8.99,5,Average,
428052,9.84,40.53,61,799.094,1.78,1,13.98,59.05,Happy Blackberry Windmill,1000.094885,9.72,2,Average,
429124,10.5,35.668,41,793.38,1.63,3,14.33,57.46,Happy Blackberry Windmill,1000.725479,10.41,2,Average,
429325,10.86,38.812,51,805.185,1.8,5,14.22,56.88,Happy Blackberry Windmill,999.9425089,10.36,2,Low,
429954,9.99,44.252,62,799.203,1.87,2,14.04,57.80,Happy Blackberry Windmill,1001.343356,10.65,2,Low,
430200,10.93,36.989,50,801.781,1.67,1,14.09,55.39,Happy Blackberry Windmill,1000.124907,11.47,3,Average,
431325,11.15,34.481,37,802.026,1.81,2,14.35,55.45,Happy Blackberry Windmill,1001.538996,11.3,2,Low,
431589,11.22,43.162,28,797.875,1.74,3,14,56.53,Happy Blackberry Windmill,999.6800864,11.3,3,Average,
431773,9.55,56.292,34,807.013,1.74,2,14.11,57.19,Happy Blackberry Windmill,1000.007561,9.99,3,Average,
432322,9.84,60.838,42,790.173,1.71,3,14.35,59.77,Happy Blackberry Windmill,997.7972139,9.2,2,Average,
434249,11.01,37.184,61,800.672,1.92,2,14.11,53.93,Happy Blackberry Windmill,998.7408484,11.07,2,Low,
434353,10.57,31.235,4,801.933,1.75,5,14.28,57.93,Happy Blackberry Windmill,1000.314464,9.88,6,Average,
434395,10.35,36.566,42,802.117,1.75,3,14.15,55.85,Happy Blackberry Windmill,999.4366053,10.37,2,Average,
434867,8.54,63.875,35,795.217,1.72,1,14.22,59.69,Happy Blackberry Windmill,1000.800854,8.54,2,Average,
435269,9.7,52.598,37,799.979,1.58,5,14.44,56.61,Happy Blackberry Windmill,1000.091763,10.33,3,Average,
435773,9.7,57.808,39,809.169,1.71,4,14.09,59.19,Happy Blackberry Windmill,1001.577927,9.29,2,Low,
436276,11.95,21.125,40,799.285,1.87,5,14.59,52.04,Happy Blackberry Windmill,1001.445952,11.72,3,Low,
436669,10.28,39.925,27,802.692,1.78,3,14.26,55.82,Happy Blackberry Windmill,1000.153034,10.33,4,Average,
436676,11.73,39.344,48,800.694,1.72,4,14.39,55.13,Happy Blackberry Windmill,999.8762855,11.73,2,Low,
437239,11.22,39.708,29,791.797,1.68,5,14.33,56.32,Happy Blackberry Windmill,999.8480386,10.71,3,Average,
438347,12.02,40.123,60,796.11,1.75,1,14.17,53.45,Happy Blackberry Windmill,999.6918897,12.22,2,Average,
439101,10.57,40.895,18,802.552,1.77,1,14.98,54.18,Happy Blackberry Windmill,1001.086532,11.08,6,Average,
441048,9.41,32.009,24,800.388,1.78,5,14.06,58.44,Happy Blackberry Windmill,998.3865848,9.54,4,Average,
441179,9.77,51.703,37,800.1,1.92,3,14.13,59.04,Happy Blackberry Windmill,999.1344161,9.15,3,Low,
441931,8.32,59.82,30,802.545,1.73,1,14.09,62.22,Happy Blackberry Windmill,999.9709827,8.4,4,Average,
442690,10.35,47.599,40,801.909,1.73,1,14.5,56.49,Happy Blackberry Windmill,1001.392408,9.95,3,Average,
443399,9.48,47.932,61,797.954,1.72,1,14.83,59.73,Happy Blackberry Windmill,999.7787216,9.14,2,Low,
444029,10.35,29.061,50,809.056,1.64,1,14.28,56.76,Happy Blackberry Windmill,1000.338838,10.49,2,Average,
444040,10.72,38.575,59,799.727,1.64,4,14.55,55.52,Happy Blackberry Windmill,999.7763345,10.01,2,Low,
444745,9.84,42.511,57,798.621,1.67,4,15.14,56.92,Happy Blackberry Windmill,998.3937987,9.37,2,Low,
444871,9.55,33.832,40,795.075,1.81,4,14.9,58.15,Happy Blackberry Windmill,1000.622498,10.09,2,Low,
445066,9.77,44.329,7,802.433,1.79,1,14.11,59.78,Happy Blackberry Windmill,999.8310487,9.17,5,Average,
445473,9.26,41.865,-11,801.861,1.7,4,14.13,57.70,Happy Blackberry Windmill,999.1182369,9.58,8,Average,
445568,12.68,14.01,53,805.535,1.84,3,14.46,52.48,Happy Blackberry Windmill,999.2749927,12.87,2,Low,
445633,9.84,37.482,54,803.19,1.84,2,14.11,58.25,Happy Blackberry Windmill,999.6690918,10.01,2,Average,
446012,10.21,38.081,40,807.419,1.73,4,14.11,57.81,Happy Blackberry Windmill,1000.51127,9.53,2,Average,
446695,9.84,41.887,27,801.083,1.87,3,14.06,58.18,Happy Blackberry Windmill,1000.36195,9.9,4,Low,
447055,9.04,53.894,40,802.742,1.7,5,14.04,60.63,Happy Blackberry Windmill,1000.216072,9.1,4,Average,
448710,10.21,54.866,39,809.457,1.68,3,14.15,57.32,Happy Blackberry Windmill,999.7368961,10.88,2,Average,
450443,10.28,48.78,56,806.027,1.66,1,14.11,57.94,Happy Blackberry Windmill,999.8861775,10.3,2,Average,
451461,11.3,43.559,23,798.701,1.8,3,14.81,53.44,Happy Blackberry Windmill,998.4930848,11.8,4,Average,
452548,11.15,34.436,51,801.827,1.79,5,14.09,56.28,Happy Blackberry Windmill,1000.181785,11.39,2,Low,
453152,10.42,31.357,40,800.951,1.75,2,14.33,57.19,Happy Blackberry Windmill,1001.306676,10.77,3,Average,
453409,10.35,43.955,39,804.962,1.67,3,14.55,57.80,Happy Blackberry Windmill,1000.768096,10.09,3,Low,
454010,12.46,17.649,59,784.031,1.74,3,14.39,51.13,Happy Blackberry Windmill,998.998649,12.78,2,Low,
454315,12.24,20.972,61,799.811,1.74,3,14.37,54.29,Happy Blackberry Windmill,999.8810639,12.1,2,Low,
454632,10.64,41.268,34,805.029,1.71,5,14.39,56.05,Happy Blackberry Windmill,1001.957895,10.8,2,Average,
454788,9.84,48.627,4,798.547,1.65,4,14.15,57.98,Happy Blackberry Windmill,998.3005204,9.44,6,Average,
456690,10.93,46.573,44,801.537,1.73,3,14.09,55.29,Happy Blackberry Windmill,1000.928475,10.98,2,Average,
457450,,42.394,41,798.157,1.72,5,14.13,68.59,Happy Blackberry Windmill,1000.033478,10.17,3,Average,
457621,11.01,31.183,49,793.415,1.7,4,14.37,55.47,Happy Blackberry Windmill,998.53374,11.45,2,Low,
457643,10.06,53.1,35,801.204,1.7,1,14.17,57.03,Happy Blackberry Windmill,999.404948,10.69,2,Average,
458227,10.21,37.01,49,808.152,1.55,4,14.11,57.58,Happy Blackberry Windmill,1000.318808,9.63,2,Low,
458473,11.59,30.647,59,804.413,1.98,2,14.5,53.84,Happy Blackberry Windmill,1000.085316,11.16,2,Low,
460410,11.44,34.305,47,801.433,1.75,4,14.83,52.80,Happy Blackberry Windmill,1000.798021,11.58,2,Low,
461235,11.15,31.841,31,801.64,1.76,1,14.72,54.10,Happy Blackberry Windmill,998.842955,11.29,3,Low,
461289,11.66,35.708,50,810.52,1.9,1,14.22,54.06,Happy Blackberry Windmill,999.9538811,11.95,2,Low,
461901,13.26,33.143,46,792.076,1.71,4,14.63,49.94,Happy Blackberry Windmill,1000.200466,13.49,3,Average,
465123,11.37,46.448,48,802.425,1.77,4,14.13,55.30,Happy Blackberry Windmill,1000.928326,11.06,2,Average,
465268,9.7,33.987,52,801.281,1.75,5,14,57.11,Happy Blackberry Windmill,1000.609217,10,2,Average,
466388,9.04,55.961,49,795.018,1.78,2,14.48,59.95,Happy Blackberry Windmill,999.4344415,8.91,2,Average,
466852,12.24,22.559,27,800.707,1.75,5,14.39,51.27,Happy Blackberry Windmill,1001.001926,12.53,3,Low,
467159,10.72,44.763,43,803.674,1.78,1,14.26,56.37,Happy Blackberry Windmill,1001.377555,10.66,2,Average,
467473,10.57,35.511,20,801.298,1.64,5,14.3,55.97,Happy Blackberry Windmill,999.5218962,11.01,5,Average,
468558,9.33,43.156,41,801.881,1.68,5,13.98,59.65,Happy Blackberry Windmill,996.9376888,8.78,2,Average,
470390,10.93,32.451,18,775.624,1.72,4,14.13,56.00,Happy Blackberry Windmill,998.4498751,11.3,4,Average,
470524,8.9,50.618,-7,802.06,1.65,3,13.98,59.21,Happy Blackberry Windmill,1000.472399,9.47,6,Average,
470700,10.64,43.39,39,800.484,1.9,3,14.22,56.64,Happy Blackberry Windmill,999.6128851,9.93,2,Low,
472118,10.13,45.306,43,807.262,1.63,4,14.66,56.09,Happy Blackberry Windmill,999.2168188,10.06,1,Low,
472317,13.48,24.888,33,804.455,1.68,4,14.77,48.66,Happy Blackberry Windmill,999.0359653,13.58,2,Low,
473212,10.06,38.688,49,801.406,1.83,2,14.28,55.81,Happy Blackberry Windmill,1000.764812,10.79,2,Average,
475590,11.44,42.548,41,801.333,1.69,3,14.04,55.69,Happy Blackberry Windmill,1001.784162,10.73,2,Low,
475945,10.13,49.67,12,795.809,1.66,2,14.17,58.22,Happy Blackberry Windmill,1001.546512,10.64,4,Average,
475979,12.53,41.628,24,801.788,1.78,1,14.44,52.38,Happy Blackberry Windmill,999.0274211,12.98,5,Low,
477110,11.3,21.596,54,798.874,1.75,1,15.05,53.75,Happy Blackberry Windmill,998.7101154,10.82,2,Low,
477799,8.83,55.7,61,799.096,1.7,4,14.06,60.65,Happy Blackberry Windmill,998.9870782,8.49,2,Average,
477833,12.24,22.053,37,799.45,1.75,2,14.39,52.67,Happy Blackberry Windmill,1000.539906,11.42,3,Low,
478041,12.24,35.669,52,799.435,1.89,1,14.57,50.67,Happy Blackberry Windmill,998.3032644,12.76,2,Low,
478082,9.41,40.986,28,800.899,1.77,2,14.26,59.48,Happy Blackberry Windmill,1001.241263,9.11,3,Low,
478273,14.13,15.706,52,802.477,1.95,4,14.57,50.75,Happy Blackberry Windmill,1000.992412,13.11,2,Low,
478386,12.53,29.812,48,802.405,1.72,5,14.06,52.77,Happy Blackberry Windmill,998.6920251,12.69,2,Low,
479516,9.48,41.08,40,806.155,1.7,4,14.24,58.55,Happy Blackberry Windmill,1002.251235,9.48,3,Average,
480305,11.08,44.655,32,802.463,1.79,2,14.48,55.47,Happy Blackberry Windmill,1000.975455,10.71,4,Average,
480311,9.84,38.613,43,798.074,1.69,3,14.35,58.42,Happy Blackberry Windmill,999.9284275,10.53,3,Average,
480673,9.41,49.155,18,797.782,1.69,4,14.22,59.91,Happy Blackberry Windmill,998.452679,9.45,4,Average,
481383,-10.72,39.646,53,796.916,1.79,3,14.39,75.54,Happy Blackberry Windmill,998.4785864,11.31,2,Average,
482003,12.75,27.74,38,806.432,1.73,4,14.68,51.76,Happy Blackberry Windmill,1000.388391,12.39,3,Low,
483034,10.35,34.444,16,801.343,1.75,5,13.98,55.57,Happy Blackberry Windmill,999.5777261,10.95,4,Average,
483730,10.93,41.549,53,801.728,1.67,4,14.37,55.83,Happy Blackberry Windmill,1001.167395,11.47,2,Average,
484089,10.35,46.038,17,798.852,1.8,2,14.15,56.14,Happy Blackberry Windmill,1000.904042,10.55,4,Low,
484659,9.77,48.236,61,802.505,1.81,5,14.59,57.50,Happy Blackberry Windmill,999.920276,9.37,2,Average,
485441,10.93,29.435,47,784.018,1.73,5,14.22,54.67,Happy Blackberry Windmill,997.8536433,10.48,3,Average,
485620,11.01,44.638,40,802.742,1.83,3,14.22,53.66,Happy Blackberry Windmill,999.1107267,11.53,2,Average,
485756,12.53,21.522,35,804.221,1.97,4,14.39,51.80,Happy Blackberry Windmill,998.7448229,12.13,2,Low,
485979,10.06,52.275,32,801.977,1.7,1,14.09,57.23,Happy Blackberry Windmill,1000.369031,10.44,2,Low,
486269,9.63,34.992,50,802.918,1.86,1,14.13,58.26,Happy Blackberry Windmill,1000.435741,9.44,2,Low,
487198,9.48,25.45,54,801.618,1.86,5,13.95,59.71,Happy Blackberry Windmill,998.8155011,9.32,2,Low,
490267,10.35,46.202,50,804.916,1.73,2,14.3,56.89,Happy Blackberry Windmill,999.6081835,9.96,2,Average,
491383,9.63,46.609,50,796.139,1.75,2,14.2,56.85,Happy Blackberry Windmill,1001.961266,10.03,2,Average,
491617,10.35,31.625,40,794.318,1.69,4,14.15,56.09,Happy Blackberry Windmill,998.5545318,11.02,2,Average,
491863,10.5,38.806,31,795.507,1.74,4,14.26,56.23,Happy Blackberry Windmill,998.9350091,10.88,4,Average,
492799,9.19,51.279,25,801.15,1.96,1,14.61,56.34,Happy Blackberry Windmill,1001.555901,9.91,4,Low,
493875,10.93,43.201,36,803.252,1.74,3,14.33,54.97,Happy Blackberry Windmill,999.7457757,10.95,2,Average,
494612,10.28,40.901,40,789.471,1.65,2,14.11,57.10,Happy Blackberry Windmill,1000.273827,9.65,2,Average,
495923,9.04,25.729,40,801.298,1.83,2,14.15,59.81,Happy Blackberry Windmill,1000.629698,9.71,2,Low,
496896,9.55,62.868,62,798.884,1.62,1,14.55,58.88,Happy Blackberry Windmill,1002.058415,10.11,2,Average,
497090,10.57,38.5,60,800.671,1.77,2,14.87,56.70,Happy Blackberry Windmill,999.8472564,10.89,2,Low,
497180,10.64,37.256,60,800.014,1.68,1,15.29,54.47,Happy Blackberry Windmill,1000.135699,10.75,2,Low,
497455,10.86,39.881,22,796.905,1.65,1,14.46,54.98,,1000.689459,10.3,3,Low,
498125,11.37,47.317,45,798.05,1.73,3,14.15,53.93,Happy Blackberry Windmill,999.8988883,11.83,2,Average,
498150,11.44,45.436,49,800.458,1.77,5,14.02,55.59,Happy Blackberry Windmill,999.5807422,10.65,2,Average,
499464,9.7,29.866,46,797.502,1.84,2,14.37,58.71,Happy Blackberry Windmill,998.1020937,10.21,2,Low,
499711,8.68,47.734,-2,805.203,1.78,2,14.09,60.76,Happy Blackberry Windmill,999.965068,8.53,7,Average,
500429,12.68,16.662,56,802.712,1.81,1,14.33,52.85,Happy Blackberry Windmill,1001.285788,12.42,2,Low,
500587,10.72,44.6,35,805.398,1.74,5,14.5,54.16,Happy Blackberry Windmill,1001.311087,11.38,2,Average,
502370,10.72,32.526,49,800.992,1.77,3,14.09,57.49,Happy Blackberry Windmill,1000.247341,10.66,2,Average,
502430,11.88,36.992,35,821.083,1.7,5,14.28,53.91,Happy Blackberry Windmill,1000.929821,11.42,2,Average,
502500,10.06,44.982,29,799.48,1.59,5,14.55,56.58,Happy Blackberry Windmill,1001.690949,10.26,3,Low,
502593,10.06,40.645,55,801.549,1.76,5,14.37,56.63,Happy Blackberry Windmill,999.8350506,9.78,2,Average,
503908,9.84,42.993,25,806.402,1.66,2,14.2,57.05,Happy Blackberry Windmill,999.2509103,10.47,3,Average,
504982,8.75,44.912,30,799.838,1.94,5,14.02,59.23,Happy Blackberry Windmill,998.806435,8.77,5,Low,
505091,12.02,32.863,42,807.636,1.77,5,14.72,52.87,Happy Blackberry Windmill,999.6798754,11.68,2,Low,
505093,10.86,41.253,49,801.493,1.75,2,14.79,54.43,Happy Blackberry Windmill,999.7656738,11.39,2,Low,
505130,12.1,39.467,51,803.473,1.73,2,13.95,53.58,Happy Blackberry Windmill,1000.020545,11.29,2,Average,
505131,10.13,46.989,28,802.949,1.76,1,14.09,57.49,Happy Blackberry Windmill,1000.474121,10.44,3,Average,
505550,10.13,27.929,44,798.039,1.74,5,14.15,57.58,Happy Blackberry Windmill,998.7740173,10.2,2,Average,
506475,9.55,45.005,37,800.024,1.74,1,15.01,57.70,Happy Blackberry Windmill,1000.148123,9.38,4,Average,
506758,9.26,41.192,33,803.797,1.78,1,14.26,59.60,Happy Blackberry Windmill,1001.530252,9.42,3,Low,
507089,8.39,47.31,36,800.461,1.7,4,14.02,60.09,Happy Blackberry Windmill,1000.693662,8.33,3,Average,
